student_id,name,department,semester,attendance_pct,internal_marks,cp_ncp,previous_backlogs,risk_category
STU0780,Ekani Iyer,CSE,2,70,97,CP,0,Moderate Risk
STU0781,Dipta Goel,EEE,6,61,79,CP,0,Moderate Risk
STU0782,Eiravati Manne,CSE,5,44,96,CP,1,High Risk
STU0783,Xavier Nanda,CSE,3,63,58,CP,0,Moderate Risk
STU0784,Avni Ramaswamy,EEE,3,67,60,CP,0,Moderate Risk
STU0785,Ishaan Iyengar,AI&DS,5,72,90,CP,0,Moderate Risk
STU0786,Avi Shenoy,AI&DS,4,79,93,CP,0,Low Risk
STU0787,Raksha Manne,MECH,5,52,31,CP,0,High Risk
STU0788,Nilima Tata,AI&DS,4,84,6,CP,0,High Risk
STU0789,Chavvi Khurana,EEE,3,61,53,CP,0,Moderate Risk
STU0790,Mitesh Sampath,MECH,6,90,77,CP,3,High Risk
STU0791,Ethan Sen,MECH,2,85,28,CP,0,High Risk
STU0792,Nandini Warrior,CSE,2,66,36,CP,0,High Risk
STU0793,Balhaar Parsa,CSE,6,71,84,CP,0,Moderate Risk
STU0794,Ojas Basu,ECE,1,89,48,CP,0,Moderate Risk
STU0795,Garima Sani,ECE,6,68,37,CP,1,High Risk
STU0796,Advaith Chaudhari,CSE,1,64,96,CP,0,Moderate Risk
STU0797,Tristan Uppal,MECH,8,72,55,CP,0,Moderate Risk
STU0798,Sanaya Prasad,AI&DS,2,74,79,CP,0,Moderate Risk
STU0799,Ubika Tella,AI&DS,2,64,63,CP,0,Moderate Risk
STU0800,Hemani Bakshi,EEE,3,52,17,CP,1,High Risk
STU0801,Henry Merchant,ECE,3,69,16,CP,3,High Risk
STU0802,Frederick D’Alia,MECH,2,81,80,CP,0,Low Risk
STU0803,Ijaya Muni,CSE,4,55,94,CP,0,High Risk
STU0804,Tamanna Jhaveri,ECE,6,76,88,CP,0,Low Risk
STU0805,Ijaya Soni,MECH,5,71,80,CP,1,Moderate Risk
STU0806,Raksha Sethi,EEE,2,80,94,CP,0,Low Risk
STU0807,Ekalinga Mital,CSE,2,61,80,CP,0,Moderate Risk
STU0808,Ishwar Bajaj,AI&DS,4,62,38,CP,0,High Risk
STU0809,Ikbal Gala,CSE,2,50,41,CP,0,High Risk
STU0810,Zaitra Ghosh,ECE,1,57,56,CP,0,High Risk
STU0811,Ganga Sandhu,EEE,4,82,45,CP,0,Moderate Risk
STU0812,Vincent Ravel,MECH,1,69,29,CP,0,High Risk
STU0813,Quincy Sankaran,MECH,7,50,68,CP,0,High Risk
STU0814,Ayush Hora,MECH,2,97,24,CP,0,High Risk
STU0815,Pushti Ramachandran,ECE,4,77,51,CP,0,Moderate Risk
STU0816,Tanish Jha,CSE,6,72,36,CP,0,High Risk
STU0817,Dev Chaudry,ECE,3,43,64,CP,0,High Risk
STU0818,Jasmit Nanda,MECH,3,53,44,CP,0,High Risk
STU0819,Tanvi Comar,ECE,1,41,76,CP,0,High Risk
STU0820,Vrishti Wable,AI&DS,1,81,56,CP,0,Moderate Risk
STU0821,Lipika Ramanathan,CSE,5,63,82,CP,0,Moderate Risk
STU0822,Ijaya Pandey,ECE,5,82,28,CP,0,High Risk
STU0823,Orinder Mishra,AI&DS,6,80,95,CP,0,Low Risk
STU0824,Krish Munshi,CSE,5,64,22,CP,0,High Risk
STU0825,William Mody,MECH,4,72,79,CP,0,Moderate Risk
STU0826,Qadim Prakash,EEE,3,69,100,CP,2,High Risk
STU0827,Yasti Rama,AI&DS,2,72,49,CP,0,Moderate Risk
STU0828,Lakshit Rajagopal,MECH,1,76,46,CP,0,Moderate Risk
STU0829,Quincy Sur,CSE,5,64,71,CP,0,Moderate Risk
STU0830,Ojas Suri,AI&DS,6,55,78,CP,0,High Risk
STU0831,Logan Grover,EEE,3,76,37,CP,0,High Risk
STU0832,Shravya Bera,CSE,7,50,87,CP,0,High Risk
STU0833,Aditya Sundaram,ECE,1,73,96,CP,0,Moderate Risk
STU0834,Robert Rajagopalan,AI&DS,5,74,8,CP,0,High Risk
STU0835,Nilima Swamy,CSE,1,88,63,CP,0,Moderate Risk
STU0836,Sachi Suresh,MECH,6,44,74,CP,1,High Risk
STU0837,Fitan Balasubramanian,CSE,7,59,3,CP,1,High Risk
STU0838,Brinda Bali,CSE,8,92,28,CP,0,High Risk
STU0839,Umang Yogi,ECE,2,76,66,CP,0,Moderate Risk
STU0840,Om Shankar,AI&DS,3,48,72,CP,0,High Risk
STU0841,Yasti Chowdhury,MECH,7,53,33,CP,0,High Risk
STU0842,Amrita Peri,ECE,4,74,91,CP,0,Moderate Risk
STU0843,Ridhi Kamdar,EEE,7,67,71,CP,0,Moderate Risk
STU0844,Harsh Kota,AI&DS,4,65,69,CP,0,Moderate Risk
STU0845,Bachittar Sengupta,MECH,3,66,70,CP,0,Moderate Risk
STU0846,Ijaya Chahal,AI&DS,1,87,8,CP,0,High Risk
STU0847,Jacob Khalsa,ECE,7,38,89,CP,2,High Risk
STU0848,Indali Sangha,AI&DS,4,89,22,CP,0,High Risk
STU0849,Liam Jhaveri,ECE,1,65,68,CP,0,Moderate Risk
STU0850,Daniel Panchal,EEE,6,47,47,CP,0,High Risk
STU0851,Om Naik,EEE,6,54,99,CP,1,High Risk
STU0852,Bimala Loke,CSE,5,61,79,CP,0,Moderate Risk
STU0853,Krishna Sabharwal,CSE,8,63,94,CP,0,Moderate Risk
STU0854,Aradhana Date,CSE,7,57,80,CP,2,High Risk
STU0855,Zaid Dhingra,MECH,1,71,59,CP,0,Moderate Risk
STU0856,Yug Ramaswamy,ECE,3,78,33,CP,4,High Risk
STU0857,Lucky Luthra,AI&DS,4,47,53,CP,0,High Risk
STU0858,Keya Seth,EEE,1,73,13,CP,0,High Risk
STU0859,Girik Rau,EEE,1,71,65,CP,0,Moderate Risk
STU0860,Jyoti Sha,ECE,4,55,59,CP,0,High Risk
STU0861,Falak Agate,AI&DS,8,71,49,CP,1,Moderate Risk
STU0862,Tara Parmar,EEE,5,73,34,CP,0,High Risk
STU0863,Mitali Kamdar,EEE,2,64,70,CP,0,Moderate Risk
STU0864,Siddharth Talwar,EEE,5,96,45,CP,0,Moderate Risk
STU0865,Ekantika Mander,ECE,2,65,63,CP,0,Moderate Risk
STU0866,Kalpit Sundaram,CSE,2,75,30,CP,0,High Risk
STU0867,Chanakya Batra,CSE,2,69,58,CP,0,Moderate Risk
STU0868,Tripti Babu,AI&DS,4,59,65,CP,0,High Risk
STU0869,Nakul Sastry,CSE,3,87,69,CP,0,Moderate Risk
STU0870,Aadi Sangha,EEE,2,78,55,CP,0,Moderate Risk
STU0871,Kevin Mittal,CSE,1,77,72,CP,0,Low Risk
STU0872,Anusha Chander,CSE,1,85,68,CP,0,Moderate Risk
STU0873,Zashil Butala,MECH,4,78,96,CP,1,Low Risk
STU0874,Noah Ben,AI&DS,1,55,98,CP,0,High Risk
STU0875,Dalaja Kaur,CSE,1,89,56,CP,0,Moderate Risk
STU0876,Gavin Chandran,MECH,6,37,72,CP,0,High Risk
STU0877,Tanay Sood,ECE,8,94,42,CP,0,Moderate Risk
STU0878,Kevin Kara,MECH,7,83,18,CP,3,High Risk
STU0879,Aditya Anand,ECE,1,87,63,CP,0,Moderate Risk
STU0880,Jai Sami,MECH,4,77,88,CP,0,Low Risk
STU0881,Vanya Bobal,AI&DS,1,93,91,CP,0,Low Risk
STU0882,Leela Chakraborty,MECH,4,56,38,CP,0,High Risk
STU0883,Harshil Munshi,ECE,7,62,77,CP,2,High Risk
STU0884,Chandani Devan,MECH,8,93,39,CP,2,High Risk
STU0885,Kiaan Dhar,EEE,1,72,66,CP,0,Moderate Risk
STU0886,Abhiram Gala,EEE,7,52,11,CP,2,High Risk
STU0887,Indali Kala,MECH,8,61,69,CP,0,Moderate Risk
STU0888,Nisha Savant,ECE,1,54,80,CP,0,High Risk
STU0889,Gabriel Chaudhry,AI&DS,2,73,48,CP,0,Moderate Risk
STU0890,Jatin Rajagopalan,CSE,3,78,77,CP,1,Low Risk
STU0891,Pushti Murty,MECH,6,65,96,CP,0,Moderate Risk
STU0892,Yug Malhotra,ECE,2,40,61,CP,2,High Risk
STU0893,Yuvraj Mane,MECH,2,77,47,CP,0,Moderate Risk
STU0894,Charvi Jha,MECH,7,70,55,CP,2,High Risk
STU0895,Manya Merchant,MECH,3,41,73,CP,0,High Risk
STU0896,Wriddhish Talwar,MECH,5,80,77,CP,0,Low Risk
STU0897,Isaiah Khosla,CSE,4,68,82,CP,2,High Risk
STU0898,Ekavir Wable,ECE,4,66,78,CP,0,Moderate Risk
STU0899,Jalsa Nadig,CSE,2,68,90,CP,0,Moderate Risk
STU0900,Lila Salvi,MECH,2,88,65,CP,0,Moderate Risk
STU0901,Orinder Sinha,MECH,1,71,39,CP,0,High Risk
STU0902,Anay Bir,AI&DS,1,67,66,CP,0,Moderate Risk
STU0903,Adweta Kale,MECH,5,78,55,CP,0,Moderate Risk
STU0904,Darpan Rao,EEE,5,88,64,CP,0,Moderate Risk
STU0905,Yachana Sagar,MECH,5,46,77,CP,0,High Risk
STU0906,Neelima Butala,ECE,3,65,71,CP,0,Moderate Risk
STU0907,Arunima Chacko,ECE,2,52,62,CP,0,High Risk
STU0908,Farhan Vaidya,EEE,6,92,46,CP,0,Moderate Risk
STU0909,Nachiket Yadav,ECE,8,33,61,CP,0,High Risk
STU0910,Mahika Bhatti,MECH,4,34,88,CP,0,High Risk
STU0911,Rajeshri Khare,MECH,3,68,61,CP,0,Moderate Risk
STU0912,Yash Chadha,AI&DS,2,75,87,CP,0,Low Risk
STU0913,Jack Setty,ECE,1,64,22,CP,0,High Risk
STU0914,Dayamai Gill,AI&DS,7,61,82,CP,0,Moderate Risk
STU0915,Advik Devan,ECE,2,60,80,CP,0,Moderate Risk
STU0916,Nihal Taneja,AI&DS,2,69,62,CP,0,Moderate Risk
STU0917,Zansi Lad,EEE,3,87,94,CP,1,Low Risk
STU0918,Kamya Date,CSE,2,51,69,CP,0,High Risk
STU0919,Jacob Balan,MECH,4,78,64,CP,0,Moderate Risk
STU0920,Pushti Magar,AI&DS,8,70,70,CP,0,Moderate Risk
STU0921,Adya Bose,EEE,2,73,65,CP,0,Moderate Risk
STU0922,Tamanna Vaidya,MECH,4,76,66,CP,2,High Risk
STU0923,Christopher Tata,ECE,5,94,1,CP,0,High Risk
STU0924,Jhalak Dugar,CSE,6,56,74,CP,0,High Risk
STU0925,Harshil D’Alia,EEE,3,82,47,CP,0,Moderate Risk
STU0926,Yashodhara Agate,EEE,6,62,71,CP,1,Moderate Risk
STU0927,Advik Konda,CSE,5,63,80,CP,3,High Risk
STU0928,Urmi Patla,ECE,2,84,96,CP,2,High Risk
STU0929,Mason Gola,CSE,5,70,78,CP,2,High Risk
STU0930,Oni Kapur,MECH,6,67,77,CP,0,Moderate Risk
STU0931,Yuvraj Saha,EEE,4,37,71,CP,1,High Risk
STU0932,Anika Brahmbhatt,EEE,1,52,91,CP,0,High Risk
STU0933,Jagdish Thakkar,MECH,5,84,73,CP,0,Low Risk
STU0934,Praneel Kapoor,CSE,7,80,71,CP,0,Low Risk
STU0935,Nandini Biswas,EEE,3,70,55,CP,1,Moderate Risk
STU0936,Barkha Mukhopadhyay,EEE,2,61,22,CP,1,High Risk
STU0937,Gabriel Shan,CSE,3,39,77,CP,0,High Risk
STU0938,Jyoti Iyer,EEE,8,79,71,CP,0,Low Risk
STU0939,Daksha Kibe,CSE,6,90,65,CP,0,Moderate Risk
STU0940,Jyoti Tak,CSE,4,79,61,CP,0,Moderate Risk
STU0941,Yatan Dora,CSE,5,74,35,CP,2,High Risk
STU0942,Nimrat Bajwa,CSE,4,77,59,CP,1,Moderate Risk
STU0943,Hiral Andra,ECE,3,55,51,CP,1,High Risk
STU0944,Aarav Puri,CSE,2,53,40,CP,0,High Risk
STU0945,Hemang Jha,CSE,2,64,45,CP,3,High Risk
STU0946,Oni Swamy,EEE,4,53,51,CP,0,High Risk
STU0947,Lucky Mammen,CSE,1,69,64,CP,0,Moderate Risk
STU0948,Caleb Kata,MECH,1,67,40,CP,0,Moderate Risk
STU0949,Kashish Shanker,AI&DS,5,78,52,CP,0,Moderate Risk
STU0950,Girish Tiwari,ECE,6,77,75,CP,0,Low Risk
STU0951,Meera Borde,CSE,6,88,75,CP,0,Low Risk
STU0952,Radhika De,MECH,4,91,40,CP,0,Moderate Risk
STU0953,Bishakha Lal,EEE,3,78,71,CP,0,Low Risk
STU0954,Maya Narain,CSE,1,49,66,CP,0,High Risk
STU0955,Sneha Magar,EEE,6,75,24,CP,0,High Risk
STU0956,Falan Jain,CSE,3,76,78,CP,0,Low Risk
STU0957,Ikbal Dugal,AI&DS,3,75,76,CP,0,Low Risk
STU0958,Nitesh Sengupta,EEE,2,78,54,CP,0,Moderate Risk
STU0959,Dipta Ray,EEE,4,58,63,CP,0,High Risk
STU0960,Ishita Johal,AI&DS,7,49,71,CP,0,High Risk
STU0961,Darika Sheth,MECH,2,91,4,CP,0,High Risk
STU0962,Jagdish Chana,AI&DS,6,65,62,CP,0,Moderate Risk
STU0963,Daksha Baria,ECE,7,87,61,CP,1,Moderate Risk
STU0964,Falak Divan,ECE,3,61,75,CP,0,Moderate Risk
STU0965,Yuvraj Parekh,EEE,2,82,74,CP,0,Low Risk
STU0966,Yochana Bawa,EEE,8,74,77,CP,0,Moderate Risk
STU0967,Abha Ghosh,ECE,7,44,82,CP,0,High Risk
STU0968,Nidhi Sethi,AI&DS,6,64,81,CP,0,Moderate Risk
STU0969,Girindra Shere,AI&DS,3,62,53,CP,0,Moderate Risk
STU0970,Logan Dara,ECE,5,69,33,CP,1,High Risk
STU0971,David Kapadia,EEE,7,52,85,CP,0,High Risk
STU0972,Rudra Rattan,CSE,5,51,94,CP,4,High Risk
STU0973,Frado Lad,ECE,1,76,55,CP,0,Moderate Risk
STU0974,Anthony Bhattacharyya,AI&DS,8,75,74,CP,0,Low Risk
STU0975,Sachi Dave,MECH,3,57,41,CP,0,High Risk
STU0976,Garima Das,ECE,6,60,99,CP,0,Moderate Risk
STU0977,Triya Bedi,CSE,4,78,36,CP,3,High Risk
STU0978,Rachita Rana,CSE,1,79,89,CP,0,Low Risk
STU0979,Ayushman Raja,MECH,4,71,68,CP,0,Moderate Risk
STU0980,Orinder Pandya,CSE,5,72,80,CP,0,Moderate Risk
STU0981,Rachit Maharaj,EEE,4,36,76,CP,0,High Risk
STU0982,Sanaya Dixit,EEE,3,92,70,CP,0,Low Risk
STU0983,Yatan Merchant,AI&DS,6,79,62,CP,0,Moderate Risk
STU0984,Nisha Srinivas,AI&DS,2,43,100,CP,0,High Risk
STU0985,Gagan Mammen,MECH,1,71,89,CP,0,Moderate Risk
STU0986,Laksh Saini,EEE,1,60,81,CP,0,Moderate Risk
STU0987,Zaid Bahl,CSE,5,88,75,CP,0,Low Risk
STU0988,Jagrati Srinivasan,ECE,2,78,77,CP,1,Low Risk
STU0989,Hemangini Thakkar,EEE,8,92,65,CP,1,Moderate Risk
STU0990,Lipika Madan,MECH,6,58,46,CP,0,High Risk
STU0991,Atharv Nagar,EEE,1,59,82,CP,0,High Risk
STU0992,Ayushman Mand,ECE,4,70,78,CP,0,Moderate Risk
STU0993,Urmi Wagle,MECH,4,52,81,CP,0,High Risk
STU0994,Viraj Dutta,MECH,3,62,62,CP,0,Moderate Risk
STU0995,Yug Khosla,AI&DS,5,91,49,CP,0,Moderate Risk
STU0996,Daksh Kanda,EEE,6,59,75,CP,1,High Risk
STU0997,Isha Ghose,ECE,6,74,31,CP,0,High Risk
STU0998,Warjas Nadkarni,ECE,3,35,3,CP,0,High Risk
STU0999,Ayaan Pandey,CSE,4,77,50,CP,0,Moderate Risk
STU1000,Raghav Tailor,CSE,1,47,87,CP,0,High Risk
