student_id,name,department,semester,attendance_pct,internal_marks,cp_ncp,previous_backlogs,risk_category
STU0738,Fitan Tata,MECH,8,73,41,NCP,2,Moderate Risk
STU0739,Garima Chandran,ECE,3,77,46,NCP,0,Moderate Risk
STU0740,Victor Kakar,AI&DS,1,80,52,NCP,0,Moderate Risk
STU0741,Anika Batra,MECH,2,75,46,NCP,0,Moderate Risk
STU0742,Avni Bali,MECH,2,75,45,NCP,0,Moderate Risk
STU0743,Divya Babu,MECH,4,75,39,NCP,0,High Risk
STU0744,Maanas Rao,ECE,5,68,33,NCP,0,High Risk
STU0745,Chandani Gaba,AI&DS,2,82,50,NCP,0,Moderate Risk
STU0746,Lopa Zachariah,CSE,7,78,48,NCP,0,Moderate Risk
STU0747,Leena Dey,AI&DS,2,71,39,NCP,0,High Risk
STU0748,Xiti Pal,AI&DS,4,83,47,NCP,1,Moderate Risk
STU0749,Guneet Sarkar,EEE,1,77,38,NCP,0,High Risk
STU0750,Faqid Oak,EEE,4,80,51,NCP,0,Moderate Risk
STU0751,Eta Balan,AI&DS,5,80,40,NCP,1,Moderate Risk
STU0752,Shravya Swaminathan,ECE,6,75,39,NCP,2,High Risk
STU0753,Ishani Prashad,EEE,2,80,46,NCP,0,Moderate Risk
STU0754,Quincy Rai,MECH,4,77,37,NCP,0,High Risk
STU0755,Chakrika Koshy,EEE,1,84,50,NCP,0,Moderate Risk
STU0756,Fitan Loyal,EEE,7,71,39,NCP,1,High Risk
STU0757,Lajita Dube,CSE,4,77,51,NCP,0,Moderate Risk
STU0758,Edhitha Patel,EEE,6,72,43,NCP,0,Moderate Risk
STU0759,Gavin Ahluwalia,CSE,4,73,39,NCP,1,High Risk
STU0760,Sai Parsa,ECE,2,79,50,NCP,0,Moderate Risk
STU0761,Harsh Deo,MECH,6,79,42,NCP,0,Moderate Risk
STU0762,Rachit Sankar,ECE,5,77,40,NCP,2,Moderate Risk
STU0763,Yauvani Reddy,ECE,5,68,37,NCP,2,High Risk
STU0764,Atharv Chakraborty,MECH,5,76,34,NCP,0,High Risk
STU0765,Girik Nair,EEE,8,70,39,NCP,0,High Risk
STU0766,Advik Manne,MECH,2,83,48,NCP,0,Moderate Risk
STU0767,Lipika Chad,ECE,5,75,36,NCP,0,High Risk
STU0768,Omkaar Rai,MECH,5,68,34,NCP,2,High Risk
STU0769,Liam Luthra,AI&DS,5,81,47,NCP,1,Moderate Risk
STU0770,Amrita Tailor,AI&DS,4,72,43,NCP,1,Moderate Risk
STU0771,Dev Ganesh,MECH,4,75,36,NCP,0,High Risk
STU0772,Anya Sama,ECE,8,75,44,NCP,1,Moderate Risk
STU0773,Veda Bose,AI&DS,1,73,43,NCP,0,Moderate Risk
STU0774,Zayan Koshy,ECE,7,68,38,NCP,3,High Risk
STU0775,Rohan Shankar,CSE,4,72,36,NCP,0,High Risk
STU0776,Krishna Modi,EEE,3,71,40,NCP,0,Moderate Risk
STU0777,Meghana Natarajan,EEE,7,73,37,NCP,1,High Risk
STU0778,Forum Sarraf,MECH,4,78,39,NCP,0,High Risk
STU0779,Qushi Deshpande,MECH,2,74,39,NCP,0,High Risk
STU0780,Ekani Iyer,ECE,7,78,46,NCP,0,Moderate Risk
STU0781,Dipta Goel,ECE,1,78,49,NCP,0,Moderate Risk
STU0782,Eiravati Manne,AI&DS,5,79,38,NCP,0,High Risk
STU0783,Xavier Nanda,CSE,6,81,45,NCP,0,Moderate Risk
STU0784,Avni Ramaswamy,CSE,1,74,38,NCP,0,High Risk
STU0785,Ishaan Iyengar,CSE,6,83,45,NCP,0,Moderate Risk
STU0786,Avi Shenoy,EEE,6,76,47,NCP,0,Moderate Risk
STU0787,Raksha Manne,MECH,3,73,43,NCP,0,Moderate Risk
STU0788,Nilima Tata,EEE,2,82,47,NCP,0,Moderate Risk
STU0789,Chavvi Khurana,AI&DS,2,71,39,NCP,2,High Risk
STU0790,Mitesh Sampath,MECH,3,76,44,NCP,0,Moderate Risk
STU0791,Ethan Sen,CSE,8,77,46,NCP,0,Moderate Risk
STU0792,Nandini Warrior,AI&DS,3,86,48,NCP,0,Moderate Risk
STU0793,Balhaar Parsa,ECE,3,76,37,NCP,1,High Risk
STU0794,Ojas Basu,AI&DS,2,86,55,NCP,0,Moderate Risk
STU0795,Garima Sani,AI&DS,6,77,46,NCP,0,Moderate Risk
STU0796,Advaith Chaudhari,AI&DS,4,74,42,NCP,0,Moderate Risk
STU0797,Tristan Uppal,MECH,7,81,43,NCP,1,Moderate Risk
STU0798,Sanaya Prasad,ECE,5,71,36,NCP,0,High Risk
STU0799,Ubika Tella,AI&DS,4,82,45,NCP,1,Moderate Risk
STU0800,Hemani Bakshi,EEE,1,84,48,NCP,0,Moderate Risk
STU0801,Henry Merchant,EEE,2,78,40,NCP,0,Moderate Risk
STU0802,Frederick D’Alia,ECE,4,73,45,NCP,0,Moderate Risk
STU0803,Ijaya Muni,ECE,2,83,52,NCP,0,Moderate Risk
STU0804,Tamanna Jhaveri,CSE,1,72,49,NCP,0,Moderate Risk
STU0805,Ijaya Soni,MECH,5,79,43,NCP,1,Moderate Risk
STU0806,Raksha Sethi,MECH,7,81,44,NCP,2,Moderate Risk
STU0807,Ekalinga Mital,AI&DS,2,74,45,NCP,1,Moderate Risk
STU0808,Ishwar Bajaj,AI&DS,1,76,50,NCP,0,Moderate Risk
STU0809,Ikbal Gala,ECE,4,71,41,NCP,0,Moderate Risk
STU0810,Zaitra Ghosh,CSE,1,74,45,NCP,0,Moderate Risk
STU0811,Ganga Sandhu,EEE,3,83,43,NCP,1,Moderate Risk
STU0812,Vincent Ravel,EEE,3,77,40,NCP,0,Moderate Risk
STU0813,Quincy Sankaran,EEE,3,75,42,NCP,0,Moderate Risk
STU0814,Ayush Hora,AI&DS,5,81,49,NCP,0,Moderate Risk
STU0815,Pushti Ramachandran,AI&DS,3,77,41,NCP,0,Moderate Risk
STU0816,Tanish Jha,ECE,4,70,39,NCP,1,High Risk
STU0817,Dev Chaudry,AI&DS,6,81,43,NCP,0,Moderate Risk
STU0818,Jasmit Nanda,AI&DS,1,72,38,NCP,0,High Risk
STU0819,Tanvi Comar,ECE,6,75,42,NCP,0,Moderate Risk
STU0820,Vrishti Wable,EEE,2,75,44,NCP,0,Moderate Risk
STU0821,Lipika Ramanathan,EEE,1,71,46,NCP,0,Moderate Risk
STU0822,Ijaya Pandey,AI&DS,2,80,49,NCP,1,Moderate Risk
STU0823,Orinder Mishra,AI&DS,4,82,54,NCP,0,Moderate Risk
STU0824,Krish Munshi,EEE,4,84,53,NCP,0,Moderate Risk
STU0825,William Mody,EEE,3,79,44,NCP,0,Moderate Risk
STU0826,Qadim Prakash,CSE,2,74,41,NCP,1,Moderate Risk
STU0827,Yasti Rama,EEE,7,79,49,NCP,0,Moderate Risk
STU0828,Lakshit Rajagopal,AI&DS,8,75,38,NCP,1,High Risk
STU0829,Quincy Sur,CSE,2,77,40,NCP,0,Moderate Risk
STU0830,Ojas Suri,MECH,4,70,38,NCP,0,High Risk
STU0831,Logan Grover,CSE,1,80,42,NCP,0,Moderate Risk
STU0832,Shravya Bera,MECH,2,73,38,NCP,0,High Risk
STU0833,Aditya Sundaram,ECE,4,72,35,NCP,0,High Risk
STU0834,Robert Rajagopalan,EEE,7,74,45,NCP,0,Moderate Risk
STU0835,Nilima Swamy,AI&DS,3,86,54,NCP,0,Moderate Risk
STU0836,Sachi Suresh,AI&DS,4,82,54,NCP,0,Moderate Risk
STU0837,Fitan Balasubramanian,AI&DS,2,76,46,NCP,0,Moderate Risk
STU0838,Brinda Bali,MECH,2,76,38,NCP,1,High Risk
STU0839,Umang Yogi,ECE,3,77,37,NCP,0,High Risk
STU0840,Om Shankar,MECH,2,82,50,NCP,0,Moderate Risk
STU0841,Yasti Chowdhury,CSE,4,74,49,NCP,0,Moderate Risk
STU0842,Amrita Peri,ECE,2,81,45,NCP,0,Moderate Risk
STU0843,Ridhi Kamdar,EEE,1,79,46,NCP,0,Moderate Risk
STU0844,Harsh Kota,AI&DS,6,79,41,NCP,0,Moderate Risk
STU0845,Bachittar Sengupta,EEE,3,83,43,NCP,1,Moderate Risk
STU0846,Ijaya Chahal,EEE,5,74,37,NCP,2,High Risk
STU0847,Jacob Khalsa,CSE,2,73,42,NCP,3,High Risk
STU0848,Indali Sangha,ECE,3,74,47,NCP,0,Moderate Risk
STU0849,Liam Jhaveri,MECH,5,68,30,NCP,0,High Risk
STU0850,Daniel Panchal,ECE,1,82,41,NCP,0,Moderate Risk
STU0851,Om Naik,MECH,2,84,44,NCP,0,Moderate Risk
STU0852,Bimala Loke,CSE,1,83,46,NCP,0,Moderate Risk
STU0853,Krishna Sabharwal,MECH,2,85,44,NCP,0,Moderate Risk
STU0854,Aradhana Date,CSE,4,86,50,NCP,0,Moderate Risk
STU0855,Zaid Dhingra,EEE,8,69,40,NCP,0,Moderate Risk
STU0856,Yug Ramaswamy,AI&DS,4,75,46,NCP,1,Moderate Risk
STU0857,Lucky Luthra,ECE,8,71,37,NCP,1,High Risk
STU0858,Keya Seth,MECH,6,67,29,NCP,0,High Risk
STU0859,Girik Rau,MECH,5,69,40,NCP,1,Moderate Risk
STU0860,Jyoti Sha,EEE,8,82,46,NCP,1,Moderate Risk
STU0861,Falak Agate,CSE,1,74,51,NCP,0,Moderate Risk
STU0862,Tara Parmar,EEE,6,74,36,NCP,0,High Risk
STU0863,Mitali Kamdar,EEE,6,71,32,NCP,0,High Risk
STU0864,Siddharth Talwar,AI&DS,2,82,44,NCP,1,Moderate Risk
STU0865,Ekantika Mander,EEE,7,76,46,NCP,1,Moderate Risk
STU0866,Kalpit Sundaram,EEE,4,76,47,NCP,0,Moderate Risk
STU0867,Chanakya Batra,ECE,7,77,40,NCP,0,Moderate Risk
STU0868,Tripti Babu,EEE,6,77,42,NCP,0,Moderate Risk
STU0869,Nakul Sastry,AI&DS,5,80,40,NCP,1,Moderate Risk
STU0870,Aadi Sangha,CSE,4,72,47,NCP,1,Moderate Risk
STU0871,Kevin Mittal,MECH,2,70,41,NCP,0,Moderate Risk
STU0872,Anusha Chander,MECH,4,81,42,NCP,0,Moderate Risk
STU0873,Zashil Butala,AI&DS,6,68,44,NCP,0,Moderate Risk
STU0874,Noah Ben,CSE,4,81,46,NCP,0,Moderate Risk
STU0875,Dalaja Kaur,MECH,6,80,36,NCP,0,High Risk
STU0876,Gavin Chandran,AI&DS,1,72,40,NCP,0,Moderate Risk
STU0877,Tanay Sood,ECE,8,69,40,NCP,2,Moderate Risk
STU0878,Kevin Kara,ECE,4,85,50,NCP,0,Moderate Risk
STU0879,Aditya Anand,CSE,6,77,46,NCP,0,Moderate Risk
STU0880,Jai Sami,MECH,7,70,32,NCP,0,High Risk
STU0881,Vanya Bobal,EEE,5,75,42,NCP,0,Moderate Risk
STU0882,Leela Chakraborty,EEE,4,85,54,NCP,0,Moderate Risk
STU0883,Harshil Munshi,MECH,7,72,34,NCP,0,High Risk
STU0884,Chandani Devan,MECH,6,82,40,NCP,0,Moderate Risk
STU0885,Kiaan Dhar,MECH,8,67,29,NCP,3,High Risk
STU0886,Abhiram Gala,EEE,1,85,45,NCP,0,Moderate Risk
STU0887,Indali Kala,EEE,1,82,50,NCP,0,Moderate Risk
STU0888,Nisha Savant,EEE,8,75,41,NCP,0,Moderate Risk
STU0889,Gabriel Chaudhry,CSE,1,76,40,NCP,0,Moderate Risk
STU0890,Jatin Rajagopalan,EEE,7,70,34,NCP,1,High Risk
STU0891,Pushti Murty,ECE,6,79,47,NCP,1,Moderate Risk
STU0892,Yug Malhotra,AI&DS,6,70,41,NCP,1,Moderate Risk
STU0893,Yuvraj Mane,CSE,8,73,46,NCP,0,Moderate Risk
STU0894,Charvi Jha,CSE,7,72,42,NCP,0,Moderate Risk
STU0895,Manya Merchant,CSE,5,78,37,NCP,0,High Risk
STU0896,Wriddhish Talwar,EEE,4,71,41,NCP,2,Moderate Risk
STU0897,Isaiah Khosla,MECH,8,79,43,NCP,1,Moderate Risk
STU0898,Ekavir Wable,ECE,1,71,42,NCP,0,Moderate Risk
STU0899,Jalsa Nadig,CSE,4,75,43,NCP,0,Moderate Risk
STU0900,Lila Salvi,ECE,6,75,36,NCP,0,High Risk
STU0901,Orinder Sinha,AI&DS,2,80,51,NCP,0,Moderate Risk
STU0902,Anay Bir,CSE,2,77,48,NCP,0,Moderate Risk
STU0903,Adweta Kale,CSE,5,75,40,NCP,0,Moderate Risk
STU0904,Darpan Rao,AI&DS,5,80,40,NCP,0,Moderate Risk
STU0905,Yachana Sagar,MECH,5,74,45,NCP,1,Moderate Risk
STU0906,Neelima Butala,CSE,1,71,48,NCP,0,Moderate Risk
STU0907,Arunima Chacko,ECE,7,80,37,NCP,0,High Risk
STU0908,Farhan Vaidya,CSE,2,78,44,NCP,0,Moderate Risk
STU0909,Nachiket Yadav,ECE,2,78,41,NCP,0,Moderate Risk
STU0910,Mahika Bhatti,ECE,5,78,41,NCP,0,Moderate Risk
STU0911,Rajeshri Khare,AI&DS,1,73,40,NCP,0,Moderate Risk
STU0912,Yash Chadha,AI&DS,2,78,52,NCP,0,Moderate Risk
STU0913,Jack Setty,EEE,5,81,42,NCP,1,Moderate Risk
STU0914,Dayamai Gill,MECH,2,76,49,NCP,1,Moderate Risk
STU0915,Advik Devan,AI&DS,1,74,50,NCP,0,Moderate Risk
STU0916,Nihal Taneja,AI&DS,8,68,34,NCP,1,High Risk
STU0917,Zansi Lad,ECE,1,80,44,NCP,0,Moderate Risk
STU0918,Kamya Date,EEE,2,85,49,NCP,0,Moderate Risk
STU0919,Jacob Balan,EEE,7,81,48,NCP,1,Moderate Risk
STU0920,Pushti Magar,ECE,3,76,39,NCP,0,High Risk
STU0921,Adya Bose,AI&DS,8,78,45,NCP,1,Moderate Risk
STU0922,Tamanna Vaidya,EEE,7,72,39,NCP,2,High Risk
STU0923,Christopher Tata,ECE,7,72,42,NCP,0,Moderate Risk
STU0924,Jhalak Dugar,ECE,3,84,52,NCP,0,Moderate Risk
STU0925,Harshil D’Alia,AI&DS,8,73,42,NCP,0,Moderate Risk
STU0926,Yashodhara Agate,CSE,2,84,45,NCP,1,Moderate Risk
STU0927,Advik Konda,MECH,2,81,50,NCP,0,Moderate Risk
STU0928,Urmi Patla,EEE,1,72,36,NCP,0,High Risk
STU0929,Mason Gola,CSE,6,78,40,NCP,0,Moderate Risk
STU0930,Oni Kapur,ECE,5,71,32,NCP,1,High Risk
STU0931,Yuvraj Saha,AI&DS,4,81,44,NCP,0,Moderate Risk
STU0932,Anika Brahmbhatt,MECH,1,73,34,NCP,0,High Risk
STU0933,Jagdish Thakkar,CSE,8,83,43,NCP,0,Moderate Risk
STU0934,Praneel Kapoor,ECE,6,68,42,NCP,0,Moderate Risk
STU0935,Nandini Biswas,AI&DS,4,76,44,NCP,2,Moderate Risk
STU0936,Barkha Mukhopadhyay,MECH,6,73,45,NCP,0,Moderate Risk
STU0937,Gabriel Shan,AI&DS,4,85,54,NCP,0,Moderate Risk
STU0938,Jyoti Iyer,MECH,4,84,53,NCP,0,Moderate Risk
STU0939,Daksha Kibe,AI&DS,3,82,49,NCP,0,Moderate Risk
STU0940,Jyoti Tak,CSE,2,78,52,NCP,0,Moderate Risk
STU0941,Yatan Dora,EEE,4,76,45,NCP,1,Moderate Risk
STU0942,Nimrat Bajwa,MECH,1,78,39,NCP,0,High Risk
STU0943,Hiral Andra,AI&DS,8,79,39,NCP,0,High Risk
STU0944,Aarav Puri,MECH,1,77,49,NCP,0,Moderate Risk
STU0945,Hemang Jha,ECE,7,68,34,NCP,0,High Risk
STU0946,Oni Swamy,ECE,6,69,32,NCP,1,High Risk
STU0947,Lucky Mammen,MECH,6,83,46,NCP,2,Moderate Risk
STU0948,Caleb Kata,ECE,8,76,43,NCP,1,Moderate Risk
STU0949,Kashish Shanker,CSE,3,75,48,NCP,0,Moderate Risk
STU0950,Girish Tiwari,ECE,1,72,37,NCP,0,High Risk
STU0951,Meera Borde,AI&DS,6,68,38,NCP,1,High Risk
STU0952,Radhika De,MECH,2,79,44,NCP,0,Moderate Risk
STU0953,Bishakha Lal,CSE,5,68,43,NCP,1,Moderate Risk
STU0954,Maya Narain,ECE,1,72,43,NCP,0,Moderate Risk
STU0955,Sneha Magar,CSE,1,71,43,NCP,0,Moderate Risk
STU0956,Falan Jain,AI&DS,2,85,44,NCP,0,Moderate Risk
STU0957,Ikbal Dugal,ECE,2,74,45,NCP,0,Moderate Risk
STU0958,Nitesh Sengupta,AI&DS,6,71,39,NCP,0,High Risk
STU0959,Dipta Ray,CSE,1,75,43,NCP,0,Moderate Risk
STU0960,Ishita Johal,MECH,6,79,47,NCP,1,Moderate Risk
STU0961,Darika Sheth,EEE,3,76,40,NCP,2,Moderate Risk
STU0962,Jagdish Chana,AI&DS,8,76,45,NCP,0,Moderate Risk
STU0963,Daksha Baria,EEE,3,83,44,NCP,0,Moderate Risk
STU0964,Falak Divan,AI&DS,3,73,44,NCP,0,Moderate Risk
STU0965,Yuvraj Parekh,MECH,4,72,42,NCP,0,Moderate Risk
STU0966,Yochana Bawa,ECE,1,70,42,NCP,0,Moderate Risk
STU0967,Abha Ghosh,CSE,6,71,41,NCP,0,Moderate Risk
STU0968,Nidhi Sethi,CSE,3,79,49,NCP,1,Moderate Risk
STU0969,Girindra Shere,CSE,2,79,44,NCP,1,Moderate Risk
STU0970,Logan Dara,AI&DS,5,68,33,NCP,1,High Risk
STU0971,David Kapadia,MECH,6,77,41,NCP,0,Moderate Risk
STU0972,Rudra Rattan,AI&DS,7,75,46,NCP,0,Moderate Risk
STU0973,Frado Lad,CSE,7,73,44,NCP,1,Moderate Risk
STU0974,Anthony Bhattacharyya,EEE,6,81,42,NCP,0,Moderate Risk
STU0975,Sachi Dave,EEE,7,72,37,NCP,0,High Risk
STU0976,Garima Das,ECE,4,76,45,NCP,0,Moderate Risk
STU0977,Triya Bedi,EEE,5,72,32,NCP,0,High Risk
STU0978,Rachita Rana,MECH,7,73,43,NCP,1,Moderate Risk
STU0979,Ayushman Raja,EEE,6,79,49,NCP,0,Moderate Risk
STU0980,Orinder Pandya,CSE,6,82,41,NCP,1,Moderate Risk
STU0981,Rachit Maharaj,EEE,6,69,42,NCP,0,Moderate Risk
STU0982,Sanaya Dixit,AI&DS,5,70,42,NCP,0,Moderate Risk
STU0983,Yatan Merchant,AI&DS,1,75,38,NCP,0,High Risk
STU0984,Nisha Srinivas,AI&DS,7,73,46,NCP,1,Moderate Risk
STU0985,Gagan Mammen,CSE,4,75,50,NCP,0,Moderate Risk
STU0986,Laksh Saini,ECE,2,78,49,NCP,0,Moderate Risk
STU0987,Zaid Bahl,EEE,1,73,35,NCP,0,High Risk
STU0988,Jagrati Srinivasan,AI&DS,4,72,43,NCP,0,Moderate Risk
STU0989,Hemangini Thakkar,EEE,1,80,43,NCP,0,Moderate Risk
STU0990,Lipika Madan,ECE,2,74,48,NCP,0,Moderate Risk
STU0991,Atharv Nagar,CSE,1,78,49,NCP,0,Moderate Risk
STU0992,Ayushman Mand,CSE,3,72,41,NCP,0,Moderate Risk
STU0993,Urmi Wagle,AI&DS,5,79,44,NCP,0,Moderate Risk
STU0994,Viraj Dutta,EEE,6,78,45,NCP,0,Moderate Risk
STU0995,Yug Khosla,MECH,4,71,44,NCP,0,Moderate Risk
STU0996,Daksh Kanda,CSE,4,81,51,NCP,0,Moderate Risk
STU0997,Isha Ghose,ECE,8,69,43,NCP,1,Moderate Risk
STU0998,Warjas Nadkarni,EEE,6,81,43,NCP,1,Moderate Risk
STU0999,Ayaan Pandey,MECH,7,72,36,NCP,0,High Risk
STU1000,Raghav Tailor,AI&DS,1,84,54,NCP,0,Moderate Risk
